canonical_tensor_name,canonical_dtype,canonical_shape,canonical_parameter_count,canonical_payload_bytes,subsystem,component,layer_id,expert_id,initial_text_scope,mapping_status,gguf_tensor_names,gguf_parameter_count,gguf_packed_bytes_allocated,mapping_rule,evidence_ids,confidence,notes
model.visual.blocks.5.norm1.bias,BF16,1152,1152,2304,vision,vision_block,5,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.5.norm1.weight,BF16,1152,1152,2304,vision,vision_block,5,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.5.norm2.bias,BF16,1152,1152,2304,vision,vision_block,5,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.5.norm2.weight,BF16,1152,1152,2304,vision,vision_block,5,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.6.attn.proj.bias,BF16,1152,1152,2304,vision,vision_block,6,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.6.attn.proj.weight,BF16,1152x1152,1327104,2654208,vision,vision_block,6,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.6.attn.qkv.bias,BF16,3456,3456,6912,vision,vision_block,6,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.6.attn.qkv.weight,BF16,3456x1152,3981312,7962624,vision,vision_block,6,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.6.mlp.linear_fc1.bias,BF16,4304,4304,8608,vision,vision_block,6,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.6.mlp.linear_fc1.weight,BF16,4304x1152,4958208,9916416,vision,vision_block,6,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.6.mlp.linear_fc2.bias,BF16,1152,1152,2304,vision,vision_block,6,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.6.mlp.linear_fc2.weight,BF16,1152x4304,4958208,9916416,vision,vision_block,6,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.6.norm1.bias,BF16,1152,1152,2304,vision,vision_block,6,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.6.norm1.weight,BF16,1152,1152,2304,vision,vision_block,6,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.6.norm2.bias,BF16,1152,1152,2304,vision,vision_block,6,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.6.norm2.weight,BF16,1152,1152,2304,vision,vision_block,6,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.7.attn.proj.bias,BF16,1152,1152,2304,vision,vision_block,7,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.7.attn.proj.weight,BF16,1152x1152,1327104,2654208,vision,vision_block,7,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.7.attn.qkv.bias,BF16,3456,3456,6912,vision,vision_block,7,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.7.attn.qkv.weight,BF16,3456x1152,3981312,7962624,vision,vision_block,7,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.7.mlp.linear_fc1.bias,BF16,4304,4304,8608,vision,vision_block,7,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.7.mlp.linear_fc1.weight,BF16,4304x1152,4958208,9916416,vision,vision_block,7,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.7.mlp.linear_fc2.bias,BF16,1152,1152,2304,vision,vision_block,7,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.7.mlp.linear_fc2.weight,BF16,1152x4304,4958208,9916416,vision,vision_block,7,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.7.norm1.bias,BF16,1152,1152,2304,vision,vision_block,7,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.7.norm1.weight,BF16,1152,1152,2304,vision,vision_block,7,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.7.norm2.bias,BF16,1152,1152,2304,vision,vision_block,7,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.7.norm2.weight,BF16,1152,1152,2304,vision,vision_block,7,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.8.attn.proj.bias,BF16,1152,1152,2304,vision,vision_block,8,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.8.attn.proj.weight,BF16,1152x1152,1327104,2654208,vision,vision_block,8,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.8.attn.qkv.bias,BF16,3456,3456,6912,vision,vision_block,8,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.8.attn.qkv.weight,BF16,3456x1152,3981312,7962624,vision,vision_block,8,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.8.mlp.linear_fc1.bias,BF16,4304,4304,8608,vision,vision_block,8,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.8.mlp.linear_fc1.weight,BF16,4304x1152,4958208,9916416,vision,vision_block,8,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.8.mlp.linear_fc2.bias,BF16,1152,1152,2304,vision,vision_block,8,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.8.mlp.linear_fc2.weight,BF16,1152x4304,4958208,9916416,vision,vision_block,8,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.8.norm1.bias,BF16,1152,1152,2304,vision,vision_block,8,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.8.norm1.weight,BF16,1152,1152,2304,vision,vision_block,8,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.8.norm2.bias,BF16,1152,1152,2304,vision,vision_block,8,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.8.norm2.weight,BF16,1152,1152,2304,vision,vision_block,8,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.9.attn.proj.bias,BF16,1152,1152,2304,vision,vision_block,9,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.9.attn.proj.weight,BF16,1152x1152,1327104,2654208,vision,vision_block,9,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.9.attn.qkv.bias,BF16,3456,3456,6912,vision,vision_block,9,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.9.attn.qkv.weight,BF16,3456x1152,3981312,7962624,vision,vision_block,9,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.9.mlp.linear_fc1.bias,BF16,4304,4304,8608,vision,vision_block,9,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.9.mlp.linear_fc1.weight,BF16,4304x1152,4958208,9916416,vision,vision_block,9,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.9.mlp.linear_fc2.bias,BF16,1152,1152,2304,vision,vision_block,9,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.9.mlp.linear_fc2.weight,BF16,1152x4304,4958208,9916416,vision,vision_block,9,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.9.norm1.bias,BF16,1152,1152,2304,vision,vision_block,9,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.9.norm1.weight,BF16,1152,1152,2304,vision,vision_block,9,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.9.norm2.bias,BF16,1152,1152,2304,vision,vision_block,9,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.blocks.9.norm2.weight,BF16,1152,1152,2304,vision,vision_block,9,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.merger.linear_fc1.bias,BF16,4608,4608,9216,vision,multimodal_merger,,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.merger.linear_fc1.weight,BF16,4608x4608,21233664,42467328,vision,multimodal_merger,,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.merger.linear_fc2.bias,BF16,2560,2560,5120,vision,multimodal_merger,,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.merger.linear_fc2.weight,BF16,2560x4608,11796480,23592960,vision,multimodal_merger,,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.merger.norm.bias,BF16,1152,1152,2304,vision,multimodal_merger,,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.merger.norm.weight,BF16,1152,1152,2304,vision,multimodal_merger,,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.patch_embed.proj.bias,BF16,1152,1152,2304,vision,vision_patch_embedding,,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.patch_embed.proj.weight,BF16,1152x3x2x16x16,1769472,3538944,vision,vision_patch_embedding,,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
model.visual.pos_embed.weight,BF16,2304x1152,2654208,5308416,vision,vision_position_embedding,,,EXCLUDED_INITIAL_VISION,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
mtp.fc_embedding.weight,BF16,2560x2560,6553600,13107200,mtp,mtp_input_fusion,,,EXCLUDED_INITIAL_MTP,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
mtp.fc_hidden.weight,BF16,2560x2560,6553600,13107200,mtp,mtp_input_fusion,,,EXCLUDED_INITIAL_MTP,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
mtp.hyper_connection_mixer.hc_norm.weight,BF16,10240,10240,20480,mtp,mtp_gated_residual,,,EXCLUDED_INITIAL_MTP,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
mtp.hyper_connection_mixer.input_mix_weight_down.weight,BF16,320x10240,3276800,6553600,mtp,mtp_gated_residual,,,EXCLUDED_INITIAL_MTP,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
mtp.hyper_connection_mixer.input_mix_weight_up.weight,BF16,10240x320,3276800,6553600,mtp,mtp_gated_residual,,,EXCLUDED_INITIAL_MTP,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
mtp.layers.0.attn_hyper_connection.block_inject_weight.weight,BF16,4x10240,40960,81920,mtp,mtp_gated_residual,0,,EXCLUDED_INITIAL_MTP,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
mtp.layers.0.attn_hyper_connection.hc_norm.weight,BF16,10240,10240,20480,mtp,mtp_gated_residual,0,,EXCLUDED_INITIAL_MTP,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
mtp.layers.0.attn_hyper_connection.input_mix_weight_down.weight,BF16,320x10240,3276800,6553600,mtp,mtp_gated_residual,0,,EXCLUDED_INITIAL_MTP,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
mtp.layers.0.attn_hyper_connection.input_mix_weight_up.weight,BF16,10240x320,3276800,6553600,mtp,mtp_gated_residual,0,,EXCLUDED_INITIAL_MTP,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
mtp.layers.0.mlp.experts.down_proj,BF16,512x2560x640,838860800,1677721600,mtp,mtp_routed_experts,0,STACKED_0_511,EXCLUDED_INITIAL_MTP,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
mtp.layers.0.mlp.experts.gate_up_proj,BF16,512x1280x2560,1677721600,3355443200,mtp,mtp_routed_experts,0,STACKED_0_511,EXCLUDED_INITIAL_MTP,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
mtp.layers.0.mlp.gate.weight,BF16,512x2560,1310720,2621440,mtp,mtp_router,0,,EXCLUDED_INITIAL_MTP,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
mtp.layers.0.mlp.shared_expert.down_proj.weight,BF16,2560x640,1638400,3276800,mtp,mtp_shared_expert,0,,EXCLUDED_INITIAL_MTP,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
mtp.layers.0.mlp.shared_expert.gate_proj.weight,BF16,640x2560,1638400,3276800,mtp,mtp_shared_expert,0,,EXCLUDED_INITIAL_MTP,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
mtp.layers.0.mlp.shared_expert.up_proj.weight,BF16,640x2560,1638400,3276800,mtp,mtp_shared_expert,0,,EXCLUDED_INITIAL_MTP,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
mtp.layers.0.mlp.shared_expert_gate.weight,BF16,1x2560,2560,5120,mtp,mtp_shared_expert,0,,EXCLUDED_INITIAL_MTP,OMITTED_INITIAL_SCOPE_VALID,,0,0,KQ-GGUF-RULE-SCOPE-OMISSION-v1,KQ-GGUF-EVIDENCE-005,PROVEN_CANONICAL,Excluded by the accepted ADR-0005 initial text-only scope
